,sex,age,l,m,s,p5,p25,p50,p75,p95
2577,2,720,-0.2928,11.4055,0.12382,9.358372901347293,10.502203994934185,11.4055,12.411818032026165,14.07059089578805
2578,2,721,-0.293,11.4123,0.12383,9.363842995065113,10.508403358125332,11.4123,12.419312823095593,14.079289488510744
2579,2,722,-0.2931,11.4192,0.12384,9.369377030819372,10.514691177472518,11.4192,12.426912075255268,14.088080133443002
2580,2,723,-0.2932,11.426,0.12384,9.374974384281128,10.520956106706429,11.426,12.434316639382933,14.096501161252876
2581,2,724,-0.2933,11.4329,0.12385,9.380508210618414,10.527243811863375,11.4329,12.441916060509609,14.105292352390006
2582,2,725,-0.2934,11.4397,0.12386,9.385959843232408,10.53343936135875,11.4397,12.449406766908597,14.113960521070595
2583,2,726,-0.2936,11.4466,0.12387,9.391511415118611,10.539730473176702,11.4466,12.45701090444886,14.122784238740074
2584,2,727,-0.2937,11.4535,0.12387,9.397190657399657,10.54608737670448,11.4535,12.464524475955843,14.131329280130078
2585,2,728,-0.2938,11.4603,0.12388,9.402641949096969,10.552282738040889,11.4603,12.472015464832525,14.139998370471035
2586,2,729,-0.2939,11.4672,0.12389,9.408175140830899,10.558570099081257,11.4672,12.47961539254807,14.148791195519244
2587,2,730,-0.294,11.4741,0.12389,9.413854276240619,10.564926932782843,11.4741,12.487129085817191,14.157336664449877
2588,2,731,-0.2942,11.4809,0.1239,9.419323310707956,10.571125676976752,11.4809,12.494624863786127,14.16603858979425
2589,2,732,-0.2943,11.4878,0.12391,9.424856159741449,10.577412848800675,11.4878,12.502225075688639,14.17483234232048
2590,2,733,-0.2944,11.4946,0.12392,9.430306821215884,10.583607868311429,11.4946,12.509716567989972,14.183503056934596
2591,2,734,-0.2945,11.5015,0.12392,9.43598579609121,10.589964597255577,11.5015,12.51723044393601,14.192049167760981
2592,2,735,-0.2946,11.5084,0.12393,9.44151828953942,10.596251577229319,11.5084,12.524830936521834,14.200843821903412
2593,2,736,-0.2947,11.5152,0.12394,9.446968597535864,10.602446406016371,11.5152,12.532322707894966,14.209515433073335
2594,2,737,-0.2948,11.5221,0.12395,9.45250079944685,10.608733231172735,11.5221,12.539923423009084,14.218310794677057
2595,2,738,-0.295,11.529,0.12395,9.458197785033319,10.61509344431648,11.529,12.547442012208544,14.226889638209368
2596,2,739,-0.2951,11.5358,0.12396,9.463647752467619,10.621288085025805,11.5358,12.554934066185359,14.23556217207483
2597,2,740,-0.2952,11.5427,0.12397,9.469179611938117,10.627574721025141,11.5427,12.562535065578322,14.244358461910018
2598,2,741,-0.2953,11.5496,0.12398,9.474711325139609,10.63386127934118,11.5496,12.570136176650875,14.253155106852454
2599,2,742,-0.2954,11.5564,0.12399,9.480160858226945,10.640055689300198,11.5564,12.577628562498477,14.261828696285674
2600,2,743,-0.2955,11.5633,0.12399,9.485839438047972,10.6464121697005,11.5633,12.585142859362302,14.270376266270906
2601,2,744,-0.2956,11.5702,0.124,9.491370795942084,10.65269853622919,11.5702,12.592744251214008,14.279173813608317
2602,2,745,-0.2957,11.577,0.12401,9.496819975828187,10.658892755527097,11.577,12.600236916228875,14.287848300373222
2603,2,746,-0.2959,11.5839,0.12402,9.502369324386125,10.665182578907295,11.5839,12.607843091479582,14.296678870145135
2604,2,747,-0.296,11.5907,0.12402,9.50796571310398,10.671446885598812,11.5907,12.615248731760662,14.305103664388291
2605,2,748,-0.2961,11.5976,0.12403,9.513496583711262,10.677732985932197,11.5976,12.622850518886843,14.313902493510016
2606,2,749,-0.2962,11.6045,0.12404,9.519027308147866,10.684019008604345,11.6045,12.630452417725985,14.322701678008665
2607,2,750,-0.2963,11.6113,0.12405,9.52447585878318,10.690212886296953,11.6113,12.637945586502775,14.331377791794557
2608,2,751,-0.2964,11.6182,0.12406,9.530006292033825,10.696498754230545,11.6182,12.645547707989316,14.340177684716597
2609,2,752,-0.2965,11.6251,0.12406,9.535684477212918,10.7028549861856,11.6251,12.653062425931465,14.348726715218806
2610,2,753,-0.2966,11.6319,0.12407,9.541132674889592,10.709048673272033,11.6319,12.660555873959531,14.357403727020344
2611,2,754,-0.2967,11.6388,0.12408,9.546662753144895,10.71533434948881,11.6388,12.668158276332735,14.36620452321092
2612,2,755,-0.2968,11.6456,0.12409,9.55211066195977,10.721527883007555,11.6456,12.675651945455956,14.374882238814855
2613,2,756,-0.2969,11.6525,0.1241,9.557640449151963,10.727813404513237,11.6525,12.683254570517859,14.383683743761528
2614,2,757,-0.297,11.6594,0.1241,9.563318399933202,10.734169492716434,11.6594,12.690769526766326,14.392233592123567
2615,2,758,-0.2972,11.6662,0.12411,9.568784385226733,10.740366477420856,11.6662,12.698268076163863,14.400944817690435
2616,2,759,-0.2973,11.6731,0.12412,9.574313830608409,10.746651809913338,11.6731,12.705870985726737,14.409747252689202
2617,2,760,-0.2974,11.6799,0.12413,9.579761110753786,10.752845001958457,11.6799,12.713365158813275,14.418426596954543
2618,2,761,-0.2975,11.6868,0.12414,9.585290265200118,10.759130179768578,11.6868,12.72096829110838,14.427229741061732
2619,2,762,-0.2976,11.6937,0.12415,9.590819273642305,10.765415279954748,11.6937,12.728571535172609,14.436033240998672
2620,2,763,-0.2977,11.7005,0.12415,9.596414919672542,10.771679127875716,11.7005,12.735977940934031,14.444460671162515
2621,2,764,-0.2978,11.7074,0.12416,9.601943719435539,10.777964114039566,11.7074,12.743581354223457,14.453264719413617
2622,2,765,-0.2979,11.7142,0.12417,9.607390358320629,10.784156962037041,11.7142,12.751076027848137,14.461945667051337
2623,2,766,-0.298,11.7211,0.12418,9.612918867271116,10.790441793546009,11.7211,12.758679663911158,14.470750424744256
2624,2,767,-0.2981,11.7279,0.12419,9.618365217598,10.796634488043816,11.7279,12.76617455873358,14.479432077012314
2625,2,768,-0.2982,11.7348,0.1242,9.623893435790396,10.80291916491002,11.7348,12.773778417588366,14.488237544293057
2626,2,769,-0.2983,11.7416,0.12421,9.629339497613206,10.809111705920227,11.7416,12.781273533626619,14.496919901336836
2627,2,770,-0.2984,11.7485,0.12421,9.635016798818313,10.815467397858628,11.7485,12.788789144099427,14.505471991369774
2628,2,771,-0.2985,11.7553,0.12422,9.640462653049715,10.821659825419793,11.7553,12.796284428576703,14.514154894378192
2629,2,772,-0.2986,11.7622,0.12423,9.645990372012431,10.827944233667719,11.7622,12.803888679519572,14.522961620137725
2630,2,773,-0.2987,11.769,0.12424,9.651435937834897,10.834136507762603,11.769,12.811384185244831,14.53164522818147
2631,2,774,-0.2988,11.7759,0.12425,9.656963366189487,10.840420761401313,11.7759,12.818988659029946,14.540452663935627
2632,2,775,-0.2989,11.7827,0.12426,9.662408643657168,10.846612882041986,11.7827,12.826484386021297,14.549136977160245
2633,2,776,-0.299,11.7896,0.12427,9.667935781458038,10.852896981083614,11.7896,12.834089082666848,14.557945123055264
2634,2,777,-0.2991,11.7964,0.12428,9.67338077062507,10.859088948282153,11.7964,12.841585030942406,14.56663014160639
2635,2,778,-0.2992,11.8033,0.12429,9.678907617926626,10.865372892738833,11.8033,12.849189950466583,14.575438997788574
2636,2,779,-0.2993,11.8101,0.12429,9.68450242816129,10.871636239432169,11.8101,12.85659717141296,14.583869200821033
2637,2,780,-0.2994,11.817,0.1243,9.69002906709005,10.877920069935868,11.817,12.864202260268284,14.592678606179607
2638,2,781,-0.2995,11.8238,0.12431,9.695473560612736,10.884111770299112,11.8238,12.871698598352056,14.601364876711646
2639,2,782,-0.2996,11.8307,0.12432,9.700999909137746,10.890395446239276,11.8307,12.879303910118352,14.610174992618571
2640,2,783,-0.2997,11.8375,0.12433,9.706444114509063,10.896586993193791,11.8375,12.886800469536647,14.618861968882952
2641,2,784,-0.2998,11.8443,0.12434,9.711888176381223,10.902778463735636,11.8443,12.894297139232595,14.627549296845725
2642,2,785,-0.2999,11.8512,0.12435,9.717414089958814,10.909061908140428,11.8512,12.901902785003074,14.63636047762729
2643,2,786,-0.3,11.858,0.12436,9.722857863760744,10.91525322529165,11.858,12.909399676060723,14.64504851154106
2644,2,787,-0.3001,11.8648,0.12437,9.72830149410399,10.921444466039233,11.8648,12.91689667740958,14.653736897262347
2645,2,788,-0.3002,11.8717,0.12438,9.733826972856374,10.927727678935918,11.8717,12.92450265722517,14.662549143247874
2646,2,789,-0.3003,11.8785,0.12439,9.739270315210542,10.933918766310988,11.8785,12.931999879962918,14.671238235138972
2647,2,790,-0.3004,11.8853,0.1244,9.744713514146504,10.940109777291452,11.8853,12.939497213005442,14.679927678946777
2648,2,791,-0.3005,11.8922,0.12441,9.750238558195896,10.946392758707313,11.8922,12.947103526907094,14.688740990465808
2649,2,792,-0.3006,11.899,0.12441,9.755832637840022,10.95265567297674,11.899,12.954511443054416,14.697173545281874
2650,2,793,-0.3007,11.9058,0.12442,9.76127548620779,10.9588464942134,11.9058,12.962009054993144,14.705863888210892
2651,2,794,-0.3007,11.9126,0.12443,9.766699304892372,10.965033503715716,11.9126,12.96950205137825,14.714521047139288
2652,2,795,-0.3008,11.9194,0.12444,9.772141853576313,10.971224169528552,11.9194,12.976999880403763,14.723212067790925
2653,2,796,-0.3009,11.9263,0.12445,9.7776662429848,10.977506803492993,11.9263,12.984606693479964,14.732026966096475
2654,2,797,-0.301,11.9331,0.12446,9.783108503877918,10.983697315977526,11.9331,12.992104743960665,14.74071869345103
2655,2,798,-0.3011,11.9399,0.12447,9.788550621451725,10.989887752089517,11.9399,12.99960290477923,14.749410772988366
2656,2,799,-0.3012,11.9467,0.12448,9.793992595719686,10.996078111831961,11.9467,13.007101175940171,14.75810320474491
2657,2,800,-0.3013,11.9535,0.12449,9.799434426695278,11.00226839520789,11.9535,13.014599557448024,14.766795988757083
2658,2,801,-0.3014,11.9603,0.1245,9.804876114391972,11.008458602220289,11.9603,13.022098049307303,14.775489125061322
2659,2,802,-0.3015,11.9671,0.12451,9.810317658823232,11.01464873287218,11.9671,13.02959665152253,14.784182613694071
2660,2,803,-0.3016,11.9739,0.12452,9.815759060002526,11.020838787166573,11.9739,13.037095364098231,14.792876454691791
2661,2,804,-0.3017,11.9808,0.12453,9.821282293122716,11.027120805043738,11.9808,13.04470306710593,14.801694193214727
2662,2,805,-0.3018,11.9876,0.12454,9.826723406727355,11.033310706058108,11.9876,13.052202001209388,14.81038874149995
2663,2,806,-0.3019,11.9944,0.12455,9.8321643771205,11.039500530724013,11.9944,13.05970104568692,14.819083642259697
2664,2,807,-0.3019,12.0011,0.12456,9.83750417692921,11.045594470793331,12.0011,13.067086545880805,14.82762146374537
2665,2,808,-0.302,12.0079,0.12457,9.842944849063075,11.05178414067833,12.0079,13.074585806753188,14.836317040583145
2666,2,809,-0.3021,12.0147,0.12458,9.84838537802336,11.05797373422327,12.0147,13.082085178012111,14.845012969995087
2667,2,810,-0.3022,12.0215,0.12459,9.853825763823535,11.064163251431149,12.0215,13.089584659662107,14.853709252017696
2668,2,811,-0.3023,12.0283,0.1246,9.85926600647706,11.070352692304981,12.0283,13.0970842517077,14.862405886687489
2669,2,812,-0.3024,12.0351,0.12461,9.864706105997413,11.076542056847778,12.0351,13.10458395415342,14.871102874040979
2670,2,813,-0.3025,12.0419,0.12462,9.870146062398064,11.082731345062543,12.0419,13.112083767003798,14.879800214114697
2671,2,814,-0.3026,12.0487,0.12463,9.875585875692472,11.088920556952298,12.0487,13.119583690263363,14.888497906945194
2672,2,815,-0.3027,12.0554,0.12465,9.880790554318434,11.09494468158307,12.0554,13.12706568765035,14.897333631281777
2673,2,816,-0.3027,12.0622,0.12466,9.886210826506087,11.101129906797304,12.0622,13.134561078694276,14.905998063517991
2674,2,817,-0.3028,12.069,0.12467,9.891650118098386,11.107318847667973,12.069,13.142061381716857,14.914696945427627
2675,2,818,-0.3029,12.0758,0.12468,9.897089266642384,11.113507712226449,12.0758,13.149561795167665,14.923396180246174
2676,2,819,-0.303,12.0825,0.12469,9.9024463152195,11.119604469815945,12.0825,13.156953426409597,14.931972184545016
2677,2,820,-0.3031,12.0893,0.1247,9.907885178817436,11.125793182332895,12.0893,13.16445405993693,14.940672122840533
2678,2,821,-0.3032,12.0961,0.12471,9.913323899407406,11.131981818546674,12.0961,13.171954803906075,14.949372414154576
2679,2,822,-0.3033,12.1028,0.12472,9.918680523401054,11.13807834952195,12.1028,13.179346763299238,14.957949467706184
2680,2,823,-0.3033,12.1096,0.12473,9.924099692376316,11.144263020366694,12.1096,13.18684289726097,14.966616154380949
2681,2,824,-0.3034,12.1163,0.12474,9.92945602088149,11.150359397826152,12.1163,13.19423507162798,14.975193880392903
2682,2,825,-0.3035,12.1231,0.12475,9.934894158762816,11.1565477273269,12.1231,13.201736252229882,14.98389555254514
2683,2,826,-0.3036,12.1298,0.12476,9.940250204697634,11.162643953927116,12.1298,13.209128645138167,14.992473977549471
2684,2,827,-0.3037,12.1366,0.12477,9.945688057815754,11.16883213142708,12.1366,13.216630045877661,15.001176353669786
2685,2,828,-0.3038,12.1433,0.12479,9.950889749663741,11.174854712908425,12.1433,13.224114192866443,15.010018787384679
2686,2,829,-0.3039,12.15,0.1248,9.956245293180553,11.180950674187825,12.15,13.231506965379028,15.01859841760191
2687,2,830,-0.3039,12.1568,0.12481,9.961663278821378,11.187134751457508,12.1568,13.239003892990748,15.027267509057067
2688,2,831,-0.304,12.1635,0.12482,9.96701852702588,11.19323055925973,12.1635,13.246396880533899,15.035847812184015
2689,2,832,-0.3041,12.1702,0.12483,9.972373634590614,11.199326291939332,12.1702,13.253789976980949,15.044428463822983
2690,2,833,-0.3042,12.177,0.12484,9.977810541337844,11.205513971458492,12.177,13.261292086763477,15.053133083399876
2691,2,834,-0.3043,12.1837,0.12485,9.983165366553655,11.211609553328147,12.1837,13.26868540182561,15.061714434624399
2692,2,835,-0.3044,12.1904,0.12486,9.988520051169576,11.217705060084116,12.1904,13.276078825805113,15.070296134469729
2693,2,836,-0.3044,12.1971,0.12487,9.99385515670022,11.223796643150907,12.1971,13.283467481467417,15.078843525240638
2694,2,837,-0.3045,12.2039,0.12489,9.999136692112167,11.229910166031097,12.2039,13.291062033718736,15.087814253806547
2695,2,838,-0.3046,12.2106,0.1249,10.004490861833512,11.236005404906429,12.2106,13.298455833876938,15.096397133455692
2696,2,839,-0.3047,12.2173,0.12491,10.009844891012188,11.242100568680751,12.2173,13.305849742971388,15.104980361876779
2697,2,840,-0.3048,12.224,0.12492,10.015198779661466,11.248195657357044,12.224,13.313243761006575,15.11356393910607
2698,2,841,-0.3048,12.2307,0.12493,10.020533021432984,11.254286808427082,12.2307,13.320632992093053,15.122113069061554
2699,2,842,-0.3049,12.2374,0.12494,10.025886616146503,11.260381744258497,12.2374,13.32802722445109,15.13069731743022
2700,2,843,-0.305,12.2441,0.12495,10.03124007036805,11.26647660500017,12.2441,13.335421565762234,15.139281914706268
2701,2,844,-0.3051,12.2508,0.12497,10.03643804020675,11.272497264798147,12.2508,13.342908387712974,15.148132694586911
2702,2,845,-0.3052,12.2575,0.12498,10.041791134369419,11.27859193605014,12.2575,13.350302999130854,15.15671814771002
2703,2,846,-0.3052,12.2642,0.12499,10.047124513942576,11.284682655791164,12.2642,13.35769280497635,15.16526901536672
2704,2,847,-0.3053,12.2709,0.125,10.052477314296524,11.290777174226118,12.2709,13.365087630757891,15.173855139952318
2705,2,848,-0.3054,12.2775,0.12501,10.05774805406559,11.296779605535635,12.2775,13.37237364779123,15.182317953946791
2706,2,849,-0.3055,12.2842,0.12503,10.062944836989383,11.302799652617741,12.2842,13.379861322620691,15.191171395212141
2707,2,850,-0.3056,12.2909,0.12504,10.068297138144386,11.308893907100623,12.2909,13.387256526748043,15.199758722737402
2708,2,851,-0.3056,12.2976,0.12505,10.073629657079236,11.314984196180214,12.2976,13.394646906687248,15.208311326611106
2709,2,852,-0.3057,12.3042,0.12506,10.07889975024881,11.320986288752703,12.3042,13.401933403603651,15.21677565452811
2710,2,853,-0.3058,12.3109,0.12507,10.084251618478723,11.327080315961268,12.3109,13.409328930341076,15.22536400066551
2711,2,854,-0.3059,12.3176,0.12509,10.089447215021044,11.333099750444179,12.3176,13.41681745821992,15.234220104665603
2712,2,855,-0.3059,12.3242,0.1251,10.094697117317297,11.339097679875868,12.3242,13.424099382202776,15.242650442118848
2713,2,856,-0.306,12.3309,0.12511,10.100048473681738,11.345191440529002,12.3309,13.43149528379268,15.251239965228306
2714,2,857,-0.3061,12.3375,0.12512,10.105317782414366,11.35119312051833,12.3375,13.438782368100439,15.259706152209992
2715,2,858,-0.3062,12.3442,0.12513,10.110668859311271,11.357286731656107,12.3442,13.446178486937914,15.268296371766416
2716,2,859,-0.3063,12.3508,0.12515,10.115781368524926,11.363213550968135,12.3508,13.453558937844562,15.277031442577263
2717,2,860,-0.3063,12.3575,0.12516,10.121112322797483,11.369303057825652,12.3575,13.460950359284933,15.285587193789484
2718,2,861,-0.3064,12.3641,0.12517,10.12638098657737,11.375304399769924,12.3641,13.468237922856545,15.294054893630458
2719,2,862,-0.3065,12.3707,0.12518,10.131649512347835,11.381305667830441,12.3707,13.475525593881367,15.302522938177738
2720,2,863,-0.3066,12.3774,0.1252,10.136842964038687,11.387323995316033,12.3774,13.483015662449048,15.311383849899633
2721,2,864,-0.3066,12.384,0.12521,10.142091316184922,11.393321149653577,12.384,13.490298618729629,15.319817307624534
2722,2,865,-0.3067,12.3906,0.12522,10.147359336359951,11.399322154178943,12.3906,13.497586660848727,15.328286518488241
2723,2,866,-0.3068,12.3973,0.12523,10.152709113100212,11.405415084019056,12.3973,13.504983745318654,15.336879785659805
2724,2,867,-0.3069,12.4039,0.12525,10.157819709240076,11.411340916701077,12.4039,13.512365568134706,15.345619135063343
2725,2,868,-0.3069,12.4105,0.12526,10.163067363302929,11.417337722425296,12.4105,13.519648987956009,15.354053992385731
2726,2,869,-0.307,12.4171,0.12527,10.168334740113421,11.423338389584652,12.4171,13.526937508700621,15.362524714892926
2727,2,870,-0.3071,12.4237,0.12528,10.173601979027243,11.429338982885287,12.4237,13.534226136935828,15.37099578240651
2728,2,871,-0.3072,12.4303,0.1253,10.178711622707178,11.435264324131985,12.4303,13.541608643547844,15.379737265460388
2729,2,872,-0.3072,12.4369,0.12531,10.183958580140908,11.44126078188776,12.4369,13.548892526212256,15.38817352064569
2730,2,873,-0.3073,12.4435,0.12532,10.189225314933587,11.447261112307032,12.4435,13.556181524865739,15.39664575295811
